"","year","gear","julian","fish","CU_no","CU","prob"
"15246",1995,"Fish Wheel",199,34,73,"MidYR",0.1613
"15247",1995,"Fish Wheel",199,34,68,"Teslin",0
"15248",1995,"Fish Wheel",199,34,69,"UpperYR",0
"15249",1995,"Fish Wheel",199,35,76,"NYR",0.0075
"15250",1995,"Fish Wheel",199,35,75,"White",0
"15251",1995,"Fish Wheel",199,35,74,"Stew",0
"15252",1995,"Fish Wheel",199,35,72,"Pelly",0.0058
"15253",1995,"Fish Wheel",199,35,71,"Norden",0.0074
"15254",1995,"Fish Wheel",199,35,73,"MidYR",0.9648
"15255",1995,"Fish Wheel",199,35,68,"Teslin",0.0084
"15256",1995,"Fish Wheel",199,35,69,"UpperYR",0
"15257",1995,"Fish Wheel",199,36,76,"NYR",0.0228
"15258",1995,"Fish Wheel",199,36,75,"White",0
"15259",1995,"Fish Wheel",199,36,74,"Stew",0.0021
"15260",1995,"Fish Wheel",199,36,72,"Pelly",0
"15261",1995,"Fish Wheel",199,36,71,"Norden",0.0022
"15262",1995,"Fish Wheel",199,36,73,"MidYR",0.9693
"15263",1995,"Fish Wheel",199,36,68,"Teslin",0.0034
"15264",1995,"Fish Wheel",199,36,69,"UpperYR",0
"15265",1995,"Fish Wheel",199,37,76,"NYR",0.0018
"15266",1995,"Fish Wheel",199,37,75,"White",0
"15267",1995,"Fish Wheel",199,37,74,"Stew",0.0086
"15268",1995,"Fish Wheel",199,37,72,"Pelly",0.3867
"15269",1995,"Fish Wheel",199,37,71,"Norden",0.599
"15270",1995,"Fish Wheel",199,37,73,"MidYR",0.0039
"15271",1995,"Fish Wheel",199,37,68,"Teslin",0
"15272",1995,"Fish Wheel",199,37,69,"UpperYR",0
"15273",1995,"Fish Wheel",200,38,76,"NYR",0
"15274",1995,"Fish Wheel",200,38,75,"White",0.9852
"15275",1995,"Fish Wheel",200,38,74,"Stew",0.0011
"15276",1995,"Fish Wheel",200,38,72,"Pelly",0.0135
"15277",1995,"Fish Wheel",200,38,71,"Norden",0
"15278",1995,"Fish Wheel",200,38,73,"MidYR",2e-04
"15279",1995,"Fish Wheel",200,38,68,"Teslin",0
"15280",1995,"Fish Wheel",200,38,69,"UpperYR",0
"15281",1995,"Fish Wheel",200,39,76,"NYR",0.6655
"15282",1995,"Fish Wheel",200,39,75,"White",0
"15283",1995,"Fish Wheel",200,39,74,"Stew",0.1186
"15284",1995,"Fish Wheel",200,39,72,"Pelly",0.0882
"15285",1995,"Fish Wheel",200,39,71,"Norden",0
"15286",1995,"Fish Wheel",200,39,73,"MidYR",0.1239
"15287",1995,"Fish Wheel",200,39,68,"Teslin",0.0036
"15288",1995,"Fish Wheel",200,39,69,"UpperYR",0
"15289",1995,"Fish Wheel",201,40,76,"NYR",0.0098
"15290",1995,"Fish Wheel",201,40,75,"White",0
"15291",1995,"Fish Wheel",201,40,74,"Stew",0.0105
"15292",1995,"Fish Wheel",201,40,72,"Pelly",0.9142
"15293",1995,"Fish Wheel",201,40,71,"Norden",0
"15294",1995,"Fish Wheel",201,40,73,"MidYR",0.0633
"15295",1995,"Fish Wheel",201,40,68,"Teslin",0.0022
"15296",1995,"Fish Wheel",201,40,69,"UpperYR",0
"15297",1995,"Fish Wheel",201,41,76,"NYR",0
"15298",1995,"Fish Wheel",201,41,75,"White",1e-04
"15299",1995,"Fish Wheel",201,41,74,"Stew",0.0056
"15300",1995,"Fish Wheel",201,41,72,"Pelly",5e-04
"15301",1995,"Fish Wheel",201,41,71,"Norden",0
"15302",1995,"Fish Wheel",201,41,73,"MidYR",0.1055
"15303",1995,"Fish Wheel",201,41,68,"Teslin",0.8883
"15304",1995,"Fish Wheel",201,41,69,"UpperYR",0
"15305",1995,"Fish Wheel",202,42,76,"NYR",0
"15306",1995,"Fish Wheel",202,42,75,"White",0
"15307",1995,"Fish Wheel",202,42,74,"Stew",0.0011
"15308",1995,"Fish Wheel",202,42,72,"Pelly",0.0013
"15309",1995,"Fish Wheel",202,42,71,"Norden",0.0024
"15310",1995,"Fish Wheel",202,42,73,"MidYR",0.9906
"15311",1995,"Fish Wheel",202,42,68,"Teslin",0.0046
"15312",1995,"Fish Wheel",202,42,69,"UpperYR",0
"15313",1995,"Fish Wheel",203,43,76,"NYR",0
"15314",1995,"Fish Wheel",203,43,75,"White",0
"15315",1995,"Fish Wheel",203,43,74,"Stew",0.0016
"15316",1995,"Fish Wheel",203,43,72,"Pelly",0
"15317",1995,"Fish Wheel",203,43,71,"Norden",0.0015
"15318",1995,"Fish Wheel",203,43,73,"MidYR",0.8637
"15319",1995,"Fish Wheel",203,43,68,"Teslin",0.1328
"15320",1995,"Fish Wheel",203,43,69,"UpperYR",2e-04
"15321",1995,"Fish Wheel",203,44,76,"NYR",0
"15322",1995,"Fish Wheel",203,44,75,"White",0
"15323",1995,"Fish Wheel",203,44,74,"Stew",0
"15324",1995,"Fish Wheel",203,44,72,"Pelly",0
"15325",1995,"Fish Wheel",203,44,71,"Norden",0
"15326",1995,"Fish Wheel",203,44,73,"MidYR",5e-04
"15327",1995,"Fish Wheel",203,44,68,"Teslin",0.9995
"15328",1995,"Fish Wheel",203,44,69,"UpperYR",0
"15329",1995,"Fish Wheel",203,45,76,"NYR",0
"15330",1995,"Fish Wheel",203,45,75,"White",0
"15331",1995,"Fish Wheel",203,45,74,"Stew",0.0016
"15332",1995,"Fish Wheel",203,45,72,"Pelly",9e-04
"15333",1995,"Fish Wheel",203,45,71,"Norden",0
"15334",1995,"Fish Wheel",203,45,73,"MidYR",0.9933
"15335",1995,"Fish Wheel",203,45,68,"Teslin",0.0042
"15336",1995,"Fish Wheel",203,45,69,"UpperYR",0
"15337",1995,"Fish Wheel",203,46,76,"NYR",0.0291
"15338",1995,"Fish Wheel",203,46,75,"White",0
"15339",1995,"Fish Wheel",203,46,74,"Stew",0.9142
"15340",1995,"Fish Wheel",203,46,72,"Pelly",0.0368
"15341",1995,"Fish Wheel",203,46,71,"Norden",0
"15342",1995,"Fish Wheel",203,46,73,"MidYR",0.0162
"15343",1995,"Fish Wheel",203,46,68,"Teslin",0.0022
"15344",1995,"Fish Wheel",203,46,69,"UpperYR",0
"15345",1995,"Fish Wheel",204,47,76,"NYR",0
"15346",1995,"Fish Wheel",204,47,75,"White",0
"15347",1995,"Fish Wheel",204,47,74,"Stew",0.0273
"15348",1995,"Fish Wheel",204,47,72,"Pelly",8e-04
"15349",1995,"Fish Wheel",204,47,71,"Norden",0
"15350",1995,"Fish Wheel",204,47,73,"MidYR",0.9465
"15351",1995,"Fish Wheel",204,47,68,"Teslin",0.0254
"15352",1995,"Fish Wheel",204,47,69,"UpperYR",0
"15353",1995,"Fish Wheel",204,48,76,"NYR",0.0068
"15354",1995,"Fish Wheel",204,48,75,"White",0
"15355",1995,"Fish Wheel",204,48,74,"Stew",0.0098
"15356",1995,"Fish Wheel",204,48,72,"Pelly",0.7475
"15357",1995,"Fish Wheel",204,48,71,"Norden",0
"15358",1995,"Fish Wheel",204,48,73,"MidYR",0.2329
"15359",1995,"Fish Wheel",204,48,68,"Teslin",0.0025
"15360",1995,"Fish Wheel",204,48,69,"UpperYR",0
"15361",1995,"Fish Wheel",204,49,76,"NYR",0
"15362",1995,"Fish Wheel",204,49,75,"White",0
"15363",1995,"Fish Wheel",204,49,74,"Stew",0.0175
"15364",1995,"Fish Wheel",204,49,72,"Pelly",0
"15365",1995,"Fish Wheel",204,49,71,"Norden",0
"15366",1995,"Fish Wheel",204,49,73,"MidYR",0.9825
"15367",1995,"Fish Wheel",204,49,68,"Teslin",0
"15368",1995,"Fish Wheel",204,49,69,"UpperYR",0
"15369",1995,"Fish Wheel",204,50,76,"NYR",0
"15370",1995,"Fish Wheel",204,50,75,"White",0
"15371",1995,"Fish Wheel",204,50,74,"Stew",0.0046
"15372",1995,"Fish Wheel",204,50,72,"Pelly",6e-04
"15373",1995,"Fish Wheel",204,50,71,"Norden",0
"15374",1995,"Fish Wheel",204,50,73,"MidYR",0.8104
"15375",1995,"Fish Wheel",204,50,68,"Teslin",0.183
"15376",1995,"Fish Wheel",204,50,69,"UpperYR",0.0013
"15377",1995,"Fish Wheel",204,51,76,"NYR",0
"15378",1995,"Fish Wheel",204,51,75,"White",0
"15379",1995,"Fish Wheel",204,51,74,"Stew",3e-04
"15380",1995,"Fish Wheel",204,51,72,"Pelly",0
"15381",1995,"Fish Wheel",204,51,71,"Norden",0
"15382",1995,"Fish Wheel",204,51,73,"MidYR",2e-04
"15383",1995,"Fish Wheel",204,51,68,"Teslin",0.9995
"15384",1995,"Fish Wheel",204,51,69,"UpperYR",0
"15385",1995,"Fish Wheel",185,52,76,"NYR",0.9973
"15386",1995,"Fish Wheel",185,52,75,"White",0
"15387",1995,"Fish Wheel",185,52,74,"Stew",0.0026
"15388",1995,"Fish Wheel",185,52,72,"Pelly",0
"15389",1995,"Fish Wheel",185,52,71,"Norden",0
"15390",1995,"Fish Wheel",185,52,73,"MidYR",1e-04
"15391",1995,"Fish Wheel",185,52,68,"Teslin",0
"15392",1995,"Fish Wheel",185,52,69,"UpperYR",0
"15393",1995,"Fish Wheel",191,53,76,"NYR",1
"15394",1995,"Fish Wheel",191,53,75,"White",0
"15395",1995,"Fish Wheel",191,53,74,"Stew",0
"15396",1995,"Fish Wheel",191,53,72,"Pelly",0
"15397",1995,"Fish Wheel",191,53,71,"Norden",0
"15398",1995,"Fish Wheel",191,53,73,"MidYR",0
"15399",1995,"Fish Wheel",191,53,68,"Teslin",0
"15400",1995,"Fish Wheel",191,53,69,"UpperYR",0
"15401",1995,"Fish Wheel",193,54,76,"NYR",1
"15402",1995,"Fish Wheel",193,54,75,"White",0
"15403",1995,"Fish Wheel",193,54,74,"Stew",0
"15404",1995,"Fish Wheel",193,54,72,"Pelly",0
"15405",1995,"Fish Wheel",193,54,71,"Norden",0
"15406",1995,"Fish Wheel",193,54,73,"MidYR",0
"15407",1995,"Fish Wheel",193,54,68,"Teslin",0
"15408",1995,"Fish Wheel",193,54,69,"UpperYR",0
"15409",1995,"Fish Wheel",194,55,76,"NYR",0.9991
"15410",1995,"Fish Wheel",194,55,75,"White",0
"15411",1995,"Fish Wheel",194,55,74,"Stew",9e-04
"15412",1995,"Fish Wheel",194,55,72,"Pelly",0
"15413",1995,"Fish Wheel",194,55,71,"Norden",0
"15414",1995,"Fish Wheel",194,55,73,"MidYR",0
"15415",1995,"Fish Wheel",194,55,68,"Teslin",0
"15416",1995,"Fish Wheel",194,55,69,"UpperYR",0
"15417",1995,"Fish Wheel",194,56,76,"NYR",0
"15418",1995,"Fish Wheel",194,56,75,"White",0
"15419",1995,"Fish Wheel",194,56,74,"Stew",0.8162
"15420",1995,"Fish Wheel",194,56,72,"Pelly",0.1478
"15421",1995,"Fish Wheel",194,56,71,"Norden",0.004
"15422",1995,"Fish Wheel",194,56,73,"MidYR",0.0216
"15423",1995,"Fish Wheel",194,56,68,"Teslin",0.009
"15424",1995,"Fish Wheel",194,56,69,"UpperYR",0
"15425",1995,"Fish Wheel",195,57,76,"NYR",0.0046
"15426",1995,"Fish Wheel",195,57,75,"White",0.9868
"15427",1995,"Fish Wheel",195,57,74,"Stew",1e-04
"15428",1995,"Fish Wheel",195,57,72,"Pelly",0
"15429",1995,"Fish Wheel",195,57,71,"Norden",0
"15430",1995,"Fish Wheel",195,57,73,"MidYR",0.0085
"15431",1995,"Fish Wheel",195,57,68,"Teslin",0
"15432",1995,"Fish Wheel",195,57,69,"UpperYR",0
"15433",1995,"Fish Wheel",196,58,76,"NYR",0
"15434",1995,"Fish Wheel",196,58,75,"White",0
"15435",1995,"Fish Wheel",196,58,74,"Stew",0.4164
"15436",1995,"Fish Wheel",196,58,72,"Pelly",0
"15437",1995,"Fish Wheel",196,58,71,"Norden",0.0046
"15438",1995,"Fish Wheel",196,58,73,"MidYR",0.5577
"15439",1995,"Fish Wheel",196,58,68,"Teslin",0.0176
"15440",1995,"Fish Wheel",196,58,69,"UpperYR",0.0018
"15441",1995,"Fish Wheel",197,59,76,"NYR",0
"15442",1995,"Fish Wheel",197,59,75,"White",0
"15443",1995,"Fish Wheel",197,59,74,"Stew",0
"15444",1995,"Fish Wheel",197,59,72,"Pelly",0.0013
"15445",1995,"Fish Wheel",197,59,71,"Norden",0
"15446",1995,"Fish Wheel",197,59,73,"MidYR",0.9987
"15447",1995,"Fish Wheel",197,59,68,"Teslin",0
"15448",1995,"Fish Wheel",197,59,69,"UpperYR",0
"15449",1995,"Fish Wheel",197,60,76,"NYR",0
"15450",1995,"Fish Wheel",197,60,75,"White",0.9466
"15451",1995,"Fish Wheel",197,60,74,"Stew",0.0114
"15452",1995,"Fish Wheel",197,60,72,"Pelly",0.0054
"15453",1995,"Fish Wheel",197,60,71,"Norden",0
"15454",1995,"Fish Wheel",197,60,73,"MidYR",0.0305
"15455",1995,"Fish Wheel",197,60,68,"Teslin",0
"15456",1995,"Fish Wheel",197,60,69,"UpperYR",0.0052
"15457",1995,"Fish Wheel",197,61,76,"NYR",0
"15458",1995,"Fish Wheel",197,61,75,"White",1e-04
"15459",1995,"Fish Wheel",197,61,74,"Stew",0.9871
"15460",1995,"Fish Wheel",197,61,72,"Pelly",0.009
"15461",1995,"Fish Wheel",197,61,71,"Norden",0
"15462",1995,"Fish Wheel",197,61,73,"MidYR",0.0038
"15463",1995,"Fish Wheel",197,61,68,"Teslin",0
"15464",1995,"Fish Wheel",197,61,69,"UpperYR",0
"15465",1995,"Fish Wheel",197,62,76,"NYR",4e-04
"15466",1995,"Fish Wheel",197,62,75,"White",0
"15467",1995,"Fish Wheel",197,62,74,"Stew",0.0022
"15468",1995,"Fish Wheel",197,62,72,"Pelly",0.6674
"15469",1995,"Fish Wheel",197,62,71,"Norden",0
"15470",1995,"Fish Wheel",197,62,73,"MidYR",0.3185
"15471",1995,"Fish Wheel",197,62,68,"Teslin",0.0114
"15472",1995,"Fish Wheel",197,62,69,"UpperYR",0
"15473",1995,"Fish Wheel",197,63,76,"NYR",0
"15474",1995,"Fish Wheel",197,63,75,"White",0
"15475",1995,"Fish Wheel",197,63,74,"Stew",0.0611
"15476",1995,"Fish Wheel",197,63,72,"Pelly",0.0208
"15477",1995,"Fish Wheel",197,63,71,"Norden",0
"15478",1995,"Fish Wheel",197,63,73,"MidYR",0.7275
"15479",1995,"Fish Wheel",197,63,68,"Teslin",0.1186
"15480",1995,"Fish Wheel",197,63,69,"UpperYR",0.0713
"15481",1995,"Fish Wheel",198,64,76,"NYR",0
"15482",1995,"Fish Wheel",198,64,75,"White",1e-04
"15483",1995,"Fish Wheel",198,64,74,"Stew",0.0334
"15484",1995,"Fish Wheel",198,64,72,"Pelly",0.3821
"15485",1995,"Fish Wheel",198,64,71,"Norden",1e-04
"15486",1995,"Fish Wheel",198,64,73,"MidYR",0.5843
"15487",1995,"Fish Wheel",198,64,68,"Teslin",0
"15488",1995,"Fish Wheel",198,64,69,"UpperYR",0
"15489",1995,"Fish Wheel",198,65,76,"NYR",0.0054
"15490",1995,"Fish Wheel",198,65,75,"White",0
"15491",1995,"Fish Wheel",198,65,74,"Stew",0.9552
"15492",1995,"Fish Wheel",198,65,72,"Pelly",0.003
"15493",1995,"Fish Wheel",198,65,71,"Norden",0
"15494",1995,"Fish Wheel",198,65,73,"MidYR",0.0342
"15495",1995,"Fish Wheel",198,65,68,"Teslin",0.0022
"15496",1995,"Fish Wheel",198,65,69,"UpperYR",0
"15497",1995,"Fish Wheel",198,66,76,"NYR",0
"15498",1995,"Fish Wheel",198,66,75,"White",1e-04
"15499",1995,"Fish Wheel",198,66,74,"Stew",0.0167
"15500",1995,"Fish Wheel",198,66,72,"Pelly",0
"15501",1995,"Fish Wheel",198,66,71,"Norden",0
"15502",1995,"Fish Wheel",198,66,73,"MidYR",0.3894
"15503",1995,"Fish Wheel",198,66,68,"Teslin",0.5936
"15504",1995,"Fish Wheel",198,66,69,"UpperYR",2e-04
"15505",1995,"Fish Wheel",198,67,76,"NYR",0.9956
"15506",1995,"Fish Wheel",198,67,75,"White",0.0044
"15507",1995,"Fish Wheel",198,67,74,"Stew",0
"15508",1995,"Fish Wheel",198,67,72,"Pelly",0
"15509",1995,"Fish Wheel",198,67,71,"Norden",0
"15510",1995,"Fish Wheel",198,67,73,"MidYR",0
"15511",1995,"Fish Wheel",198,67,68,"Teslin",0
"15512",1995,"Fish Wheel",198,67,69,"UpperYR",0
"15513",1995,"Fish Wheel",199,68,76,"NYR",0.048
"15514",1995,"Fish Wheel",199,68,75,"White",0
"15515",1995,"Fish Wheel",199,68,74,"Stew",0.0036
"15516",1995,"Fish Wheel",199,68,72,"Pelly",0.0376
"15517",1995,"Fish Wheel",199,68,71,"Norden",0
"15518",1995,"Fish Wheel",199,68,73,"MidYR",0.8697
"15519",1995,"Fish Wheel",199,68,68,"Teslin",0.04
"15520",1995,"Fish Wheel",199,68,69,"UpperYR",0
"15521",1995,"Fish Wheel",201,69,76,"NYR",0.9989
"15522",1995,"Fish Wheel",201,69,75,"White",0
"15523",1995,"Fish Wheel",201,69,74,"Stew",9e-04
"15524",1995,"Fish Wheel",201,69,72,"Pelly",1e-04
"15525",1995,"Fish Wheel",201,69,71,"Norden",0
"15526",1995,"Fish Wheel",201,69,73,"MidYR",1e-04
"15527",1995,"Fish Wheel",201,69,68,"Teslin",0
"15528",1995,"Fish Wheel",201,69,69,"UpperYR",0
"15529",1995,"Fish Wheel",204,70,76,"NYR",3e-04
"15530",1995,"Fish Wheel",204,70,75,"White",6e-04
"15531",1995,"Fish Wheel",204,70,74,"Stew",0.9966
"15532",1995,"Fish Wheel",204,70,72,"Pelly",6e-04
"15533",1995,"Fish Wheel",204,70,71,"Norden",0
"15534",1995,"Fish Wheel",204,70,73,"MidYR",0.0016
"15535",1995,"Fish Wheel",204,70,68,"Teslin",0
"15536",1995,"Fish Wheel",204,70,69,"UpperYR",0
"15537",1995,"Fish Wheel",204,72,76,"NYR",0
"15538",1995,"Fish Wheel",204,72,75,"White",0
"15539",1995,"Fish Wheel",204,72,74,"Stew",1e-04
"15540",1995,"Fish Wheel",204,72,72,"Pelly",6e-04
"15541",1995,"Fish Wheel",204,72,71,"Norden",0
"15542",1995,"Fish Wheel",204,72,73,"MidYR",0.9993
"15543",1995,"Fish Wheel",204,72,68,"Teslin",0
"15544",1995,"Fish Wheel",204,72,69,"UpperYR",0
"15545",1995,"Fish Wheel",206,73,76,"NYR",0.9891
"15546",1995,"Fish Wheel",206,73,75,"White",0
"15547",1995,"Fish Wheel",206,73,74,"Stew",0.0025
"15548",1995,"Fish Wheel",206,73,72,"Pelly",2e-04
"15549",1995,"Fish Wheel",206,73,71,"Norden",0
"15550",1995,"Fish Wheel",206,73,73,"MidYR",0.0054
"15551",1995,"Fish Wheel",206,73,68,"Teslin",0.0028
"15552",1995,"Fish Wheel",206,73,69,"UpperYR",0
"15553",1995,"Fish Wheel",206,74,76,"NYR",0.2979
"15554",1995,"Fish Wheel",206,74,75,"White",0.6204
"15555",1995,"Fish Wheel",206,74,74,"Stew",0.0157
"15556",1995,"Fish Wheel",206,74,72,"Pelly",0.0145
"15557",1995,"Fish Wheel",206,74,71,"Norden",0
"15558",1995,"Fish Wheel",206,74,73,"MidYR",0.0513
"15559",1995,"Fish Wheel",206,74,68,"Teslin",0
"15560",1995,"Fish Wheel",206,74,69,"UpperYR",0
"15561",1995,"Fish Wheel",207,75,76,"NYR",0
"15562",1995,"Fish Wheel",207,75,75,"White",0.001
"15563",1995,"Fish Wheel",207,75,74,"Stew",0.003
"15564",1995,"Fish Wheel",207,75,72,"Pelly",0.8111
"15565",1995,"Fish Wheel",207,75,71,"Norden",0
"15566",1995,"Fish Wheel",207,75,73,"MidYR",0.1849
"15567",1995,"Fish Wheel",207,75,68,"Teslin",0
"15568",1995,"Fish Wheel",207,75,69,"UpperYR",0
"15569",1995,"Fish Wheel",207,76,76,"NYR",0
"15570",1995,"Fish Wheel",207,76,75,"White",0.0049
"15571",1995,"Fish Wheel",207,76,74,"Stew",0.207
"15572",1995,"Fish Wheel",207,76,72,"Pelly",0.0108
"15573",1995,"Fish Wheel",207,76,71,"Norden",0
"15574",1995,"Fish Wheel",207,76,73,"MidYR",0.5469
"15575",1995,"Fish Wheel",207,76,68,"Teslin",0.2304
"15576",1995,"Fish Wheel",207,76,69,"UpperYR",0
"15577",1995,"Fish Wheel",208,77,76,"NYR",0
"15578",1995,"Fish Wheel",208,77,75,"White",0.0013
"15579",1995,"Fish Wheel",208,77,74,"Stew",0.6633
"15580",1995,"Fish Wheel",208,77,72,"Pelly",0.0299
"15581",1995,"Fish Wheel",208,77,71,"Norden",0
"15582",1995,"Fish Wheel",208,77,73,"MidYR",0.1653
"15583",1995,"Fish Wheel",208,77,68,"Teslin",0.1394
"15584",1995,"Fish Wheel",208,77,69,"UpperYR",0
"15585",1995,"Fish Wheel",208,78,76,"NYR",2e-04
"15586",1995,"Fish Wheel",208,78,75,"White",0
"15587",1995,"Fish Wheel",208,78,74,"Stew",5e-04
"15588",1995,"Fish Wheel",208,78,72,"Pelly",0.9983
"15589",1995,"Fish Wheel",208,78,71,"Norden",9e-04
"15590",1995,"Fish Wheel",208,78,73,"MidYR",1e-04
"15591",1995,"Fish Wheel",208,78,68,"Teslin",0
"15592",1995,"Fish Wheel",208,78,69,"UpperYR",0
"15593",1995,"Fish Wheel",215,79,76,"NYR",0
"15594",1995,"Fish Wheel",215,79,75,"White",0
"15595",1995,"Fish Wheel",215,79,74,"Stew",8e-04
"15596",1995,"Fish Wheel",215,79,72,"Pelly",0.343
"15597",1995,"Fish Wheel",215,79,71,"Norden",0
"15598",1995,"Fish Wheel",215,79,73,"MidYR",0.6548
"15599",1995,"Fish Wheel",215,79,68,"Teslin",0.0014
"15600",1995,"Fish Wheel",215,79,69,"UpperYR",0
"15601",1995,"Fish Wheel",215,80,76,"NYR",0
"15602",1995,"Fish Wheel",215,80,75,"White",0
"15603",1995,"Fish Wheel",215,80,74,"Stew",0.0107
"15604",1995,"Fish Wheel",215,80,72,"Pelly",0.0398
"15605",1995,"Fish Wheel",215,80,71,"Norden",0
"15606",1995,"Fish Wheel",215,80,73,"MidYR",0.0782
"15607",1995,"Fish Wheel",215,80,68,"Teslin",2e-04
"15608",1995,"Fish Wheel",215,80,69,"UpperYR",0.8711
"15609",1995,"Fish Wheel",215,81,76,"NYR",0
"15610",1995,"Fish Wheel",215,81,75,"White",0
"15611",1995,"Fish Wheel",215,81,74,"Stew",0.0115
"15612",1995,"Fish Wheel",215,81,72,"Pelly",3e-04
"15613",1995,"Fish Wheel",215,81,71,"Norden",0
"15614",1995,"Fish Wheel",215,81,73,"MidYR",0.9882
"15615",1995,"Fish Wheel",215,81,68,"Teslin",0
"15616",1995,"Fish Wheel",215,81,69,"UpperYR",0
"15617",1995,"Fish Wheel",216,82,76,"NYR",0.2595
"15618",1995,"Fish Wheel",216,82,75,"White",0
"15619",1995,"Fish Wheel",216,82,74,"Stew",0.0471
"15620",1995,"Fish Wheel",216,82,72,"Pelly",0
"15621",1995,"Fish Wheel",216,82,71,"Norden",0
"15622",1995,"Fish Wheel",216,82,73,"MidYR",0.632
"15623",1995,"Fish Wheel",216,82,68,"Teslin",0.0422
"15624",1995,"Fish Wheel",216,82,69,"UpperYR",0.0171
"15625",1995,"Fish Wheel",218,83,76,"NYR",0
"15626",1995,"Fish Wheel",218,83,75,"White",0.0026
"15627",1995,"Fish Wheel",218,83,74,"Stew",0.7172
"15628",1995,"Fish Wheel",218,83,72,"Pelly",0.1789
"15629",1995,"Fish Wheel",218,83,71,"Norden",0
"15630",1995,"Fish Wheel",218,83,73,"MidYR",0.0829
"15631",1995,"Fish Wheel",218,83,68,"Teslin",0.0184
"15632",1995,"Fish Wheel",218,83,69,"UpperYR",0
"15633",1995,"Fish Wheel",218,84,76,"NYR",0
"15634",1995,"Fish Wheel",218,84,75,"White",0
"15635",1995,"Fish Wheel",218,84,74,"Stew",4e-04
"15636",1995,"Fish Wheel",218,84,72,"Pelly",1e-04
"15637",1995,"Fish Wheel",218,84,71,"Norden",0.001
"15638",1995,"Fish Wheel",218,84,73,"MidYR",0.9958
"15639",1995,"Fish Wheel",218,84,68,"Teslin",0
"15640",1995,"Fish Wheel",218,84,69,"UpperYR",0.0027
"15641",1995,"Fish Wheel",223,85,76,"NYR",0.0107
"15642",1995,"Fish Wheel",223,85,75,"White",0
"15643",1995,"Fish Wheel",223,85,74,"Stew",0.0278
"15644",1995,"Fish Wheel",223,85,72,"Pelly",0.0019
"15645",1995,"Fish Wheel",223,85,71,"Norden",0
"15646",1995,"Fish Wheel",223,85,73,"MidYR",0.9482
"15647",1995,"Fish Wheel",223,85,68,"Teslin",0.0103
"15648",1995,"Fish Wheel",223,85,69,"UpperYR",0
"15649",1995,"Fish Wheel",223,86,76,"NYR",0.0016
"15650",1995,"Fish Wheel",223,86,75,"White",0
"15651",1995,"Fish Wheel",223,86,74,"Stew",0
"15652",1995,"Fish Wheel",223,86,72,"Pelly",5e-04
"15653",1995,"Fish Wheel",223,86,71,"Norden",0
"15654",1995,"Fish Wheel",223,86,73,"MidYR",0.8038
"15655",1995,"Fish Wheel",223,86,68,"Teslin",0.0378
"15656",1995,"Fish Wheel",223,86,69,"UpperYR",0.156
"15657",1995,"Fish Wheel",225,87,76,"NYR",0.0085
"15658",1995,"Fish Wheel",225,87,75,"White",0.0054
"15659",1995,"Fish Wheel",225,87,74,"Stew",0.0611
"15660",1995,"Fish Wheel",225,87,72,"Pelly",0
"15661",1995,"Fish Wheel",225,87,71,"Norden",0
"15662",1995,"Fish Wheel",225,87,73,"MidYR",0.8997
"15663",1995,"Fish Wheel",225,87,68,"Teslin",0.0242
"15664",1995,"Fish Wheel",225,87,69,"UpperYR",0
"15665",1995,"Fish Wheel",209,88,76,"NYR",0.0494
"15666",1995,"Fish Wheel",209,88,75,"White",0.0095
"15667",1995,"Fish Wheel",209,88,74,"Stew",0.0229
"15668",1995,"Fish Wheel",209,88,72,"Pelly",0.4038
"15669",1995,"Fish Wheel",209,88,71,"Norden",0
"15670",1995,"Fish Wheel",209,88,73,"MidYR",0.5113
"15671",1995,"Fish Wheel",209,88,68,"Teslin",0
"15672",1995,"Fish Wheel",209,88,69,"UpperYR",0
"15673",1995,"Fish Wheel",209,89,76,"NYR",0
"15674",1995,"Fish Wheel",209,89,75,"White",1e-04
"15675",1995,"Fish Wheel",209,89,74,"Stew",0.0041
"15676",1995,"Fish Wheel",209,89,72,"Pelly",0.9418
"15677",1995,"Fish Wheel",209,89,71,"Norden",0
"15678",1995,"Fish Wheel",209,89,73,"MidYR",0.0537
"15679",1995,"Fish Wheel",209,89,68,"Teslin",2e-04
"15680",1995,"Fish Wheel",209,89,69,"UpperYR",0
"15681",1995,"Fish Wheel",210,90,76,"NYR",0
"15682",1995,"Fish Wheel",210,90,75,"White",0
"15683",1995,"Fish Wheel",210,90,74,"Stew",8e-04
"15684",1995,"Fish Wheel",210,90,72,"Pelly",0
"15685",1995,"Fish Wheel",210,90,71,"Norden",0
"15686",1995,"Fish Wheel",210,90,73,"MidYR",0.9954
"15687",1995,"Fish Wheel",210,90,68,"Teslin",0.0038
"15688",1995,"Fish Wheel",210,90,69,"UpperYR",0
"15689",1995,"Fish Wheel",211,91,76,"NYR",0.0152
"15690",1995,"Fish Wheel",211,91,75,"White",0
"15691",1995,"Fish Wheel",211,91,74,"Stew",0
"15692",1995,"Fish Wheel",211,91,72,"Pelly",0
"15693",1995,"Fish Wheel",211,91,71,"Norden",0.078
"15694",1995,"Fish Wheel",211,91,73,"MidYR",0.7764
"15695",1995,"Fish Wheel",211,91,68,"Teslin",0.0105
"15696",1995,"Fish Wheel",211,91,69,"UpperYR",0.1112
